,seed,name_data,objective,prior_type,model,sigma_prior,pmin,learning_rate,momentum,learning_rate_prior,momentum_prior,delta,layers,delta_test,mc_samples,kl_penalty,train_epochs,verbose,device,prior_epochs,dropout_prob,perc_train,verbose_test,perc_prior,batch_size,Objective,Dataset,Sigma,LR,LR_prior,dropout,Obj_train,Risk_CE,Risk_01,KL,Train xe loss,Train 01 loss,Empirical xe risk,Empirical 01 risk,Stch loss,Stch 01 error,Post mean loss,Post mean 01 error,Ens loss,Ens 01 error,01 error prior net
23,2,cifar10,fquad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.07,0.005,0.005,0.0,1.0078037977218628,0.229821101743695,0.920052380622696,5.420722007751465e-05,"tensor(0.2013, device='cuda:0')",0.9004833000000031,0.2201241205859182,0.9136942876881434,0.2063570469617843,0.9006,0.200649544596672,0.8897,0.0051431520842015,0.8996,0.8948
24,2,cifar10,f_rts_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.05,0.005,0.005,0.0,1.00052809715271,0.2287208026768031,0.91947824536383,2.616130828857422e-05,"tensor(0.2007, device='cuda:0')",0.9002166640000001,0.2195556185490376,0.9134508674247256,0.205821081995964,0.8945,0.200759619474411,0.887,0.0051300879567861,0.8989,0.8948
25,2,cifar10,f_rts_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.06,0.005,0.005,0.0,1.0007946491241455,0.2292399306747661,0.9196534089565538,4.7172064781188967e-05,"tensor(0.2008, device='cuda:0')",0.9001332599999989,0.2196772983863576,0.913366334482598,0.2059209048748016,0.8987,0.2006272822618484,0.8777,0.005133410450071,0.8984,0.8948
26,2,cifar10,f_rts_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.07,0.005,0.005,0.0,1.0013837814331057,0.2301637937314952,0.919918980868354,8.7098388671875e-05,"tensor(0.2010, device='cuda:0')",0.8999241239999994,0.2198865344660682,0.9131726942409116,0.2061199098825454,0.9001,0.2005129903554916,0.8648,0.0051388922147452,0.8968,0.8948
27,3,cifar10,fgrad_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.05,0.005,0.005,0.0,0.6429768204689026,0.3073373253505437,0.7712694835828646,0.0590313818359375,"tensor(0.1415, device='cuda:0')",0.595216599999999,0.1580211764658995,0.6176681939122991,0.1440161019563675,0.5954999999999999,0.1255760341882705,0.5231,0.0036250613629817,0.5195000000000001,0.9
28,3,cifar10,fgrad_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.06,0.005,0.005,0.0,0.6432217359542847,0.3039219281193663,0.768739502837748,0.05742841796875,"tensor(0.1406, device='cuda:0')",0.5944169840000024,0.1571096772724566,0.6168788912907897,0.1439315229654312,0.5938,0.1223557963967323,0.5166,0.0036372379399836,0.5149,0.9
29,3,cifar10,fgrad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.07,0.005,0.005,0.0,0.6619499921798706,0.2910896481257405,0.7725765202148078,0.0451841845703125,"tensor(0.1451, device='cuda:0')",0.6169574559999983,0.1618051681012738,0.6391617196760864,0.1482159793376922,0.6143000000000001,0.1281443536281585,0.55,0.0037013227120041,0.5392,0.9
30,3,cifar10,fquad_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.05,0.005,0.005,0.0,1.0043611526489258,0.2287661520832438,0.9173524685078304,2.8915319442749024e-05,"tensor(0.2007, device='cuda:0')",0.8978373960000007,0.2195502933698494,0.911212566005219,0.2057368755340576,0.8944,0.2003591954708099,0.8996,0.0051538641564548,0.9,0.9
31,3,cifar10,fquad_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.06,0.005,0.005,0.0,1.0037177801132202,0.2294181814689475,0.916845442781518,5.078507423400879e-05,"tensor(0.2009, device='cuda:0')",0.8969846719999967,0.2197884571704649,0.9104211805279696,0.2059324532747268,0.8941,0.2003123611211776,0.8984,0.0051591782830655,0.8995,0.9
32,3,cifar10,fquad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.07,0.005,0.005,0.0,1.004608392715454,0.2304944139148415,0.9168239977384632,9.376953125e-05,"tensor(0.2012, device='cuda:0')",0.8964157600000031,0.2200979613014587,0.9098885392496914,0.2062252461910247,0.8919,0.2003549933433532,0.8964,0.005165992770344,0.8984,0.9
